bench,layer,T_ref,loop,defected,virtual,serial,disable,redundant
ferret,0,317.78,100,0.25,61.5625,2.25,1.5625,0.0
ferret,1,317.78,100,0.25,60.0,3.0,1.0,0.0
ferret,2,317.78,100,0.25,60.4375,2.3125,1.5625,0.0
ferret,3,317.78,100,0.25,59.25,2.375,1.1875,0.0
ferret,0,318.28,100,0.25,60.25,2.4375,1.6875,0.0
ferret,1,318.28,100,0.25,61.1875,2.25,1.25,0.0
ferret,2,318.28,100,0.25,59.75,2.1875,1.875,0.0
ferret,3,318.28,100,0.25,60.6875,3.3125,1.3125,0.0
ferret,0,318.78,100,0.25,60.5,2.1875,1.625,0.0
ferret,1,318.78,100,0.15625,41.25,1.1875,4.0,0.0
ferret,2,318.78,100,0.0,0.0,0.0,0.0,0.0
ferret,3,318.78,100,0.0,0.0,0.0,0.0,0.0
fluidanimate,0,308.63,100,0.75,1.8125,97.75,0.0,0.0
fluidanimate,1,308.63,100,0.75,0.9375,98.5625,0.0,0.0
fluidanimate,2,308.63,100,0.75,1.3125,98.0625,0.0,0.0
fluidanimate,3,308.63,100,0.75,2.125,97.4375,0.0,0.0
fluidanimate,0,309.13,100,0.75,1.8125,97.8125,0.0,0.0
fluidanimate,1,309.13,100,0.75,2.0,97.3125,0.0,0.0
fluidanimate,2,309.13,100,0.75,1.75,97.875,0.0,0.0
fluidanimate,3,309.13,100,0.5,34.5625,52.25,0.0,0.0
fluidanimate,0,309.63,100,0.5,34.3125,51.625,0.0,0.0
fluidanimate,1,309.63,100,0.5,35.875,49.375,0.0,0.0
fluidanimate,2,309.63,100,0.5,33.875,52.375,0.0,0.0
fluidanimate,3,309.63,100,0.5,33.25,53.0,0.0,0.0
fluidanimate,0,310.13,100,0.5,35.125,50.75,0.0,0.0
fluidanimate,1,310.13,100,0.5,33.5,52.25,0.0,0.0
fluidanimate,2,310.13,100,0.5,34.4375,51.75,0.0,0.0
fluidanimate,3,310.13,100,0.5,35.625,50.8125,0.0,0.0
fluidanimate,0,310.63,100,0.5,32.8125,53.375,0.0,0.0
fluidanimate,1,310.63,100,0.5,34.75,51.1875,0.0,0.0
fluidanimate,2,310.63,100,0.5,34.25,51.9375,0.0,0.0
fluidanimate,3,310.63,100,0.5,33.5625,52.0,0.0,0.0
fluidanimate,0,311.13,100,0.5,34.625,51.75,0.0,0.0
fluidanimate,1,311.13,100,0.5,32.8125,52.375,0.0,0.0
fluidanimate,2,311.13,100,0.5,34.3125,52.375,0.0,0.0
fluidanimate,3,311.13,100,0.5,34.875,51.125,0.0,0.0
fluidanimate,0,311.63,100,0.5,34.875,51.75,0.0,0.0
fluidanimate,1,311.63,100,0.5,34.5625,50.6875,0.0,0.0
fluidanimate,2,311.63,100,0.5,32.6875,53.125,0.0,0.0
fluidanimate,3,311.63,100,0.5,33.1875,52.4375,0.0,0.0
fluidanimate,0,312.13,100,0.5,34.375,51.9375,0.0,0.0
fluidanimate,1,312.13,100,0.5,34.25,51.75,0.0,0.0
fluidanimate,2,312.13,100,0.5,35.6875,50.3125,0.0,0.0
fluidanimate,3,312.13,100,0.5,34.625,51.125,0.0,0.0
fluidanimate,0,312.63,100,0.5,34.8125,50.3125,0.0,0.0
fluidanimate,1,312.63,100,0.5,32.0,53.125,0.0,0.0
fluidanimate,2,312.63,100,0.25,59.6875,2.8125,1.5,0.0
fluidanimate,3,312.63,100,0.25,60.4375,2.0625,1.5625,0.0
fluidanimate,0,313.13,100,0.25,60.25,2.0,1.0,0.0
fluidanimate,1,313.13,100,0.25,61.0625,2.4375,1.0,0.0
fluidanimate,2,313.13,100,0.25,58.625,3.125,1.125,0.0
fluidanimate,3,313.13,100,0.25,59.1875,2.5,1.25,0.0
fluidanimate,0,313.63,100,0.25,59.625,1.9375,1.1875,0.0
fluidanimate,1,313.63,100,0.25,60.5,2.0,1.625,0.0
fluidanimate,2,313.63,100,0.25,60.125,2.625,1.1875,0.0
fluidanimate,3,313.63,100,0.25,61.875,2.0625,0.75,0.0
fluidanimate,0,314.13,100,0.25,60.875,2.8125,1.125,0.0
fluidanimate,1,314.13,100,0.25,60.9375,2.3125,1.1875,0.0
fluidanimate,2,314.13,100,0.25,59.4375,2.9375,1.5,0.0
fluidanimate,3,314.13,100,0.25,61.75,1.9375,1.5625,0.0
fluidanimate,0,314.63,100,0.25,61.1875,2.0,1.4375,0.0
fluidanimate,1,314.63,100,0.25,60.75,2.0625,1.9375,0.0
fluidanimate,2,314.63,100,0.25,61.3125,2.5625,0.8125,0.0
fluidanimate,3,314.63,100,0.25,60.5,3.125,1.5,0.0
fluidanimate,0,315.13,100,0.25,59.9375,2.375,1.625,0.0
fluidanimate,1,315.13,100,0.25,61.6875,1.6875,1.3125,0.0
fluidanimate,2,315.13,100,0.25,59.625,2.4375,1.375,0.0
fluidanimate,3,315.13,100,0.25,59.875,2.4375,1.1875,0.0
fluidanimate,0,315.63,100,0.25,61.375,2.25,1.3125,0.0
fluidanimate,1,315.63,100,0.25,61.125,2.0625,1.5625,0.0
fluidanimate,2,315.63,100,0.25,59.4375,2.875,1.3125,0.0
fluidanimate,3,315.63,100,0.25,59.3125,3.0625,1.75,0.0
fluidanimate,0,316.13,100,0.25,60.625,2.125,1.9375,0.0
fluidanimate,1,316.13,100,0.25,60.25,2.5625,1.1875,0.0
fluidanimate,2,316.13,100,0.25,60.0,2.75,1.6875,0.0
fluidanimate,3,316.13,100,0.25,60.125,2.75,1.5,0.0
fluidanimate,0,316.63,100,0.25,61.0,2.375,1.625,0.0
fluidanimate,1,316.63,100,0.25,60.875,2.625,1.5625,0.0
fluidanimate,2,316.63,100,0.25,60.75,1.9375,1.375,0.0
fluidanimate,3,316.63,100,0.25,61.25,2.375,1.1875,0.0
fluidanimate,0,317.13,100,0.25,60.4375,1.9375,1.3125,0.0
fluidanimate,1,317.13,100,0.25,59.75,2.125,1.0,0.0
fluidanimate,2,317.13,100,0.25,60.875,2.0,1.0625,0.0
fluidanimate,3,317.13,100,0.25,60.5,2.5,1.25,0.0
fluidanimate,0,317.63,100,0.25,60.75,2.1875,1.875,0.0
fluidanimate,1,317.63,100,0.25,60.4375,2.5625,1.125,0.0
fluidanimate,2,317.63,100,0.25,60.875,2.1875,1.5,0.0
fluidanimate,3,317.63,100,0.25,58.875,2.8125,1.8125,0.0
fluidanimate,0,318.13,100,0.25,59.9375,2.4375,1.4375,0.0
fluidanimate,1,318.13,100,0.25,61.375,2.1875,1.375,0.0
fluidanimate,2,318.13,100,0.25,61.5,2.3125,1.25,0.0
fluidanimate,3,318.13,100,0.25,59.4375,2.5625,1.6875,0.0
fluidanimate,0,318.63,100,0.25,61.5,1.75,1.3125,0.0
fluidanimate,1,318.63,100,0.234375,56.0,1.6875,3.5625,0.0
fluidanimate,2,318.63,100,0.0,0.0,0.0,0.0,0.0
fluidanimate,3,318.63,100,0.0,0.0,0.0,0.0,0.0
swaptions,0,308.52,100,0.75,1.3125,97.875,0.0,0.0
swaptions,1,308.52,100,0.75,1.9375,97.5,0.0,0.0
swaptions,2,308.52,100,0.75,1.4375,98.375,0.0,0.0
swaptions,3,308.52,100,0.75,1.125,98.5625,0.0,0.0
swaptions,0,309.02,100,0.75,1.1875,98.1875,0.0,0.0
swaptions,1,309.02,100,0.75,2.375,97.125,0.0,0.0
swaptions,2,309.02,100,0.75,2.3125,97.125,0.0,0.0
swaptions,3,309.02,100,0.75,1.625,97.875,0.0,0.0
swaptions,0,309.52,100,0.75,1.375,98.375,0.0,0.0
swaptions,1,309.52,100,0.5,34.9375,51.1875,0.0,0.0
swaptions,2,309.52,100,0.5,34.75,51.1875,0.0,0.0
swaptions,3,309.52,100,0.5,35.3125,51.0625,0.0,0.0
swaptions,0,310.02,100,0.5,33.5625,52.875,0.0,0.0
swaptions,1,310.02,100,0.5,35.875,50.875,0.0,0.0
swaptions,2,310.02,100,0.5,35.625,50.8125,0.0,0.0
swaptions,3,310.02,100,0.5,35.8125,50.4375,0.0,0.0
swaptions,0,310.52,100,0.5,32.75,52.8125,0.0,0.0
swaptions,1,310.52,100,0.5,34.25,50.875,0.0,0.0
swaptions,2,310.52,100,0.5,33.6875,51.8125,0.0,0.0
swaptions,3,310.52,100,0.5,34.4375,51.25,0.0,0.0
swaptions,0,311.02,100,0.5,34.375,51.125,0.0,0.0
swaptions,1,311.02,100,0.5,34.375,51.5625,0.0,0.0
swaptions,2,311.02,100,0.5,36.4375,50.0625,0.0,0.0
swaptions,3,311.02,100,0.5,34.75,51.75,0.0,0.0
swaptions,0,311.52,100,0.5,34.6875,52.1875,0.0,0.0
swaptions,1,311.52,100,0.5,34.75,51.25,0.0,0.0
swaptions,2,311.52,100,0.5,34.0,51.6875,0.0,0.0
swaptions,3,311.52,100,0.5,33.6875,51.4375,0.0,0.0
swaptions,0,312.02,100,0.5,33.6875,52.0625,0.0,0.0
swaptions,1,312.02,100,0.5,34.9375,50.5,0.0,0.0
swaptions,2,312.02,100,0.5,36.1875,50.25,0.0,0.0
swaptions,3,312.02,100,0.5,34.0,52.0625,0.0,0.0
swaptions,0,312.52,100,0.5,33.25,52.6875,0.0,0.0
swaptions,1,312.52,100,0.5,33.125,52.5625,0.0,0.0
swaptions,2,312.52,100,0.5,33.625,52.4375,0.0,0.0
swaptions,3,312.52,100,0.5,35.0,50.8125,0.0,0.0
swaptions,0,313.02,100,0.25,60.0,1.8125,1.8125,0.0
swaptions,1,313.02,100,0.25,59.3125,2.9375,1.6875,0.0
swaptions,2,313.02,100,0.25,61.0625,1.4375,1.6875,0.0
swaptions,3,313.02,100,0.25,60.3125,2.1875,1.5,0.0
swaptions,0,313.52,100,0.25,59.8125,2.375,1.125,0.0
swaptions,1,313.52,100,0.25,61.25,2.0625,1.0,0.0
swaptions,2,313.52,100,0.25,60.1875,2.25,1.375,0.0
swaptions,3,313.52,100,0.25,61.5,1.9375,1.375,0.0
swaptions,0,314.02,100,0.25,61.75,2.125,1.25,0.0
swaptions,1,314.02,100,0.25,60.5,2.375,1.25,0.0
swaptions,2,314.02,100,0.25,59.9375,2.4375,1.5,0.0
swaptions,3,314.02,100,0.25,60.5625,2.1875,1.6875,0.0
swaptions,0,314.52,100,0.25,59.6875,2.3125,1.5,0.0
swaptions,1,314.52,100,0.25,61.375,3.3125,1.125,0.0
swaptions,2,314.52,100,0.25,60.0,2.6875,1.3125,0.0
swaptions,3,314.52,100,0.25,60.375,2.5625,1.0,0.0
swaptions,0,315.02,100,0.25,60.125,2.0,1.25,0.0
swaptions,1,315.02,100,0.25,59.25,3.3125,1.4375,0.0
swaptions,2,315.02,100,0.25,60.875,2.75,1.3125,0.0
swaptions,3,315.02,100,0.25,60.8125,2.0625,1.4375,0.0
swaptions,0,315.52,100,0.25,59.6875,2.625,1.3125,0.0
swaptions,1,315.52,100,0.25,59.3125,2.5,1.4375,0.0
swaptions,2,315.52,100,0.25,60.875,1.6875,1.3125,0.0
swaptions,3,315.52,100,0.25,60.1875,2.75,2.0,0.0
swaptions,0,316.02,100,0.25,61.5,2.25,1.3125,0.0
swaptions,1,316.02,100,0.25,59.5,2.125,1.375,0.0
swaptions,2,316.02,100,0.25,60.25,2.125,1.5625,0.0
swaptions,3,316.02,100,0.25,60.875,2.5,1.3125,0.0
swaptions,0,316.52,100,0.25,61.0,2.4375,1.375,0.0
swaptions,1,316.52,100,0.25,60.875,2.875,1.125,0.0
swaptions,2,316.52,100,0.25,60.1875,1.8125,1.25,0.0
swaptions,3,316.52,100,0.25,62.1875,2.0625,0.875,0.0
swaptions,0,317.02,100,0.25,61.3125,2.8125,1.3125,0.0
swaptions,1,317.02,100,0.25,61.375,2.3125,1.25,0.0
swaptions,2,317.02,100,0.25,60.8125,2.3125,0.875,0.0
swaptions,3,317.02,100,0.25,60.0625,3.25,1.6875,0.0
swaptions,0,317.52,100,0.25,60.375,2.5,1.25,0.0
swaptions,1,317.52,100,0.25,60.25,2.375,1.6875,0.0
swaptions,2,317.52,100,0.25,61.75,1.8125,1.875,0.0
swaptions,3,317.52,100,0.25,60.875,2.25,1.1875,0.0
swaptions,0,318.02,100,0.25,60.9375,2.9375,1.3125,0.0
swaptions,1,318.02,100,0.25,60.125,2.875,1.25,0.0
swaptions,2,318.02,100,0.25,61.375,2.1875,1.0625,0.0
swaptions,3,318.02,100,0.25,59.125,2.875,1.75,0.0
swaptions,0,318.52,100,0.25,59.5,2.75,1.5,0.0
swaptions,1,318.52,100,0.25,59.875,2.375,1.6875,0.0
swaptions,2,318.52,100,0.25,60.6875,2.125,1.9375,0.0
swaptions,3,318.52,100,0.015625,6.25,0.0,0.0,0.0
x264,0,308.72,100,0.75,1.75,97.6875,0.0,0.0
x264,1,308.72,100,0.75,1.25,98.25,0.0,0.0
x264,2,308.72,100,0.75,1.9375,97.3125,0.0,0.0
x264,3,308.72,100,0.75,1.25,98.25,0.0,0.0
x264,0,309.22,100,0.75,1.8125,97.6875,0.0,0.0
x264,1,309.22,100,0.75,1.125,98.3125,0.0,0.0
x264,2,309.22,100,0.75,1.625,98.1875,0.0,0.0
x264,3,309.22,100,0.5,34.5,51.3125,0.0,0.0
x264,0,309.72,100,0.5,34.0,51.6875,0.0,0.0
x264,1,309.72,100,0.5,34.1875,51.5,0.0,0.0
x264,2,309.72,100,0.5,35.0,51.3125,0.0,0.0
x264,3,309.72,100,0.5,34.875,52.0625,0.0,0.0
x264,0,310.22,100,0.5,34.5,51.3125,0.0,0.0
x264,1,310.22,100,0.5,34.25,50.3125,0.0,0.0
x264,2,310.22,100,0.5,33.75,51.9375,0.0,0.0
x264,3,310.22,100,0.5,34.6875,51.5625,0.0,0.0
x264,0,310.72,100,0.5,33.125,53.125,0.0,0.0
x264,1,310.72,100,0.5,34.0,51.6875,0.0,0.0
x264,2,310.72,100,0.5,35.25,51.0,0.0,0.0
x264,3,310.72,100,0.5,34.5625,52.0,0.0,0.0
x264,0,311.22,100,0.5,32.75,52.8125,0.0,0.0
x264,1,311.22,100,0.5,34.0625,52.25,0.0,0.0
x264,2,311.22,100,0.5,34.125,51.5625,0.0,0.0
x264,3,311.22,100,0.5,33.8125,51.25,0.0,0.0
x264,0,311.72,100,0.5,35.125,51.4375,0.0,0.0
x264,1,311.72,100,0.5,34.125,52.25,0.0,0.0
x264,2,311.72,100,0.5,34.375,51.25,0.0,0.0
x264,3,311.72,100,0.5,33.6875,53.1875,0.0,0.0
x264,0,312.22,100,0.5,34.75,51.9375,0.0,0.0
x264,1,312.22,100,0.5,33.375,52.1875,0.0,0.0
x264,2,312.22,100,0.5,33.6875,52.0,0.0,0.0
x264,3,312.22,100,0.5,34.3125,51.4375,0.0,0.0
x264,0,312.72,100,0.5,34.0625,52.6875,0.0,0.0
x264,1,312.72,100,0.5,36.1875,50.1875,0.0,0.0
x264,2,312.72,100,0.25,59.5625,2.6875,1.25,0.0
x264,3,312.72,100,0.25,59.0625,2.3125,1.5625,0.0
x264,0,313.22,100,0.25,60.4375,2.5,1.3125,0.0
x264,1,313.22,100,0.25,60.0,2.75,1.5,0.0
x264,2,313.22,100,0.25,60.4375,2.1875,1.4375,0.0
x264,3,313.22,100,0.25,60.0,1.9375,1.6875,0.0
x264,0,313.72,100,0.25,61.25,2.8125,1.125,0.0
x264,1,313.72,100,0.25,59.375,2.625,1.125,0.0
x264,2,313.72,100,0.25,59.3125,2.625,1.375,0.0
x264,3,313.72,100,0.25,59.5625,1.875,1.125,0.0
x264,0,314.22,100,0.25,61.5625,2.4375,0.875,0.0
x264,1,314.22,100,0.25,60.875,2.5625,1.125,0.0
x264,2,314.22,100,0.25,61.5625,1.6875,1.125,0.0
x264,3,314.22,100,0.25,59.1875,2.875,1.125,0.0
x264,0,314.72,100,0.25,60.4375,2.375,1.0,0.0
x264,1,314.72,100,0.25,58.9375,2.5625,1.875,0.0
x264,2,314.72,100,0.25,60.75,2.9375,1.1875,0.0
x264,3,314.72,100,0.25,61.0,2.4375,1.0625,0.0
x264,0,315.22,100,0.25,61.3125,2.6875,1.1875,0.0
x264,1,315.22,100,0.25,59.375,2.1875,1.5,0.0
x264,2,315.22,100,0.25,59.6875,3.25,1.25,0.0
x264,3,315.22,100,0.25,59.875,2.75,1.4375,0.0
x264,0,315.72,100,0.25,61.5625,2.6875,1.25,0.0
x264,1,315.72,100,0.25,60.5,1.6875,1.25,0.0
x264,2,315.72,100,0.25,60.8125,2.5625,1.5,0.0
x264,3,315.72,100,0.25,60.6875,2.4375,1.25,0.0
x264,0,316.22,100,0.25,60.8125,2.5625,1.4375,0.0
x264,1,316.22,100,0.25,61.4375,2.0,1.1875,0.0
x264,2,316.22,100,0.25,61.9375,1.875,1.25,0.0
x264,3,316.22,100,0.25,60.75,2.625,1.3125,0.0
x264,0,316.72,100,0.25,61.625,2.5625,1.375,0.0
x264,1,316.72,100,0.25,61.0625,2.375,1.4375,0.0
x264,2,316.72,100,0.25,61.6875,1.9375,0.875,0.0
x264,3,316.72,100,0.25,61.6875,2.6875,1.375,0.0
x264,0,317.22,100,0.25,59.625,2.9375,1.375,0.0
x264,1,317.22,100,0.25,60.875,2.1875,1.3125,0.0
x264,2,317.22,100,0.25,60.1875,2.0,1.5625,0.0
x264,3,317.22,100,0.25,60.75,2.125,1.75,0.0
x264,0,317.72,100,0.25,60.125,2.5625,1.5625,0.0
x264,1,317.72,100,0.25,61.0625,2.5,1.0625,0.0
x264,2,317.72,100,0.25,59.9375,2.9375,1.4375,0.0
x264,3,317.72,100,0.25,60.5,2.1875,1.75,0.0
x264,0,318.22,100,0.25,59.4375,2.375,1.3125,0.0
x264,1,318.22,100,0.25,59.5625,2.9375,1.625,0.0
x264,2,318.22,100,0.25,59.3125,2.8125,1.3125,0.0
x264,3,318.22,100,0.25,60.125,2.5625,1.9375,0.0
x264,0,318.72,100,0.25,62.125,2.375,1.5,0.0
x264,1,318.72,100,0.140625,39.6875,1.0,2.5625,0.0
x264,2,318.72,100,0.0,0.0,0.0,0.0,0.0
x264,3,318.72,100,0.0,0.0,0.0,0.0,0.0
hp5,0,316.11,100,0.75,1.5625,98.0,0.0,0.0
hp5,1,316.11,100,0.71875,2.5,97.3125,0.0,0.0
hp5,2,316.11,100,0.5,37.25,50.0625,0.0,0.0
hp5,3,316.11,100,0.5,34.3125,50.625,0.0,0.0
hp5,0,316.61,100,0.75,1.5625,97.75,0.0,0.0
hp5,1,316.61,100,0.53125,27.625,61.5,0.0,0.0
hp5,2,316.61,100,0.5,33.75,52.6875,0.0,0.0
hp5,3,316.61,100,0.25,59.8125,2.3125,1.0,0.0
hp5,0,317.11,100,0.6875,3.5,95.9375,0.0,0.0
hp5,1,317.11,100,0.5,34.125,51.75,0.0,0.0
hp5,2,317.11,100,0.5,34.1875,52.125,0.0,0.0
hp5,3,317.11,100,0.25,60.9375,2.0625,1.25,0.0
hp5,0,317.61,100,0.5,33.25,51.8125,0.0,0.0
hp5,1,317.61,100,0.5,35.625,51.125,0.0,0.0
hp5,2,317.61,100,0.5,34.875,51.5,0.0,0.0
hp5,3,317.61,100,0.25,60.4375,2.625,1.9375,0.0
hp5,0,318.11,100,0.5,34.0,52.3125,0.0,0.0
hp5,1,318.11,100,0.5,33.75,51.875,0.0,0.0
hp5,2,318.11,100,0.5,34.0625,52.1875,0.0,0.0
hp5,3,318.11,100,0.25,60.0625,2.375,1.1875,0.0
hp5,0,318.61,100,0.5,35.0,50.9375,0.0,0.0
hp5,1,318.61,100,0.5,35.625,51.0,0.0,0.0
hp5,2,318.61,100,0.28125,59.5625,4.375,0.4375,0.0
hp5,3,318.61,100,0.25,60.8125,2.75,1.5,0.0
hp5,0,319.11,100,0.5,34.875,51.8125,0.0,0.0
hp5,1,319.11,100,0.5,34.75,51.4375,0.0,0.0
hp5,2,319.11,100,0.25,60.125,2.0,1.5625,0.0
hp5,3,319.11,100,0.25,61.0,2.0,1.0,0.0
hp5,0,319.61,100,0.5,34.5625,51.5625,0.0,0.0
hp5,1,319.61,100,0.5,33.75,51.4375,0.0,0.0
hp5,2,319.61,100,0.25,60.0625,2.25,2.0,0.0
hp5,3,319.61,100,0.25,61.0625,2.5,1.625,0.0
hp5,0,320.11,100,0.5,34.6875,50.4375,0.0,0.0
hp5,1,320.11,100,0.28125,60.0625,4.375,0.625,0.0
hp5,2,320.11,100,0.25,59.875,2.4375,1.5625,0.0
hp5,3,320.11,100,0.25,61.5,1.25,1.3125,0.0
hp5,0,320.61,100,0.4375,49.6875,33.5,0.0,0.0
hp5,1,320.61,100,0.25,62.125,1.6875,1.0625,0.0
hp5,2,320.61,100,0.25,60.9375,2.3125,1.1875,0.0
hp5,3,320.61,100,0.25,59.375,2.9375,1.6875,0.0
hp5,0,321.11,100,0.28125,60.625,3.75,0.75,0.0
hp5,1,321.11,100,0.25,61.9375,2.6875,1.25,0.0
hp5,2,321.11,100,0.25,61.0,2.25,1.625,0.0
hp5,3,321.11,100,0.25,61.0,2.125,1.125,0.0
hp5,0,321.61,100,0.25,60.6875,1.625,1.5,0.0
hp5,1,321.61,100,0.25,59.875,2.625,1.375,0.0
hp5,2,321.61,100,0.25,59.4375,1.8125,1.625,0.0
hp5,3,321.61,100,0.25,60.625,2.375,1.125,0.0
hp5,0,322.11,100,0.25,61.0625,2.5,1.3125,0.0
hp5,1,322.11,100,0.25,60.875,2.875,1.0,0.0
hp5,2,322.11,100,0.25,59.0625,2.9375,1.5625,0.0
hp5,3,322.11,100,0.25,61.4375,1.6875,1.375,0.0
hp5,0,322.61,100,0.25,59.5,2.6875,1.5625,0.0
hp5,1,322.61,100,0.25,60.8125,1.8125,1.5,0.0
hp5,2,322.61,100,0.25,60.5625,3.0625,1.1875,0.0
hp5,3,322.61,100,0.03125,12.5,0.0,0.0,0.0
hp5,0,323.11,100,0.25,61.5,2.4375,1.5625,0.0
hp5,1,323.11,100,0.25,59.625,2.3125,1.125,0.0
hp5,2,323.11,100,0.25,60.9375,2.75,1.5,0.0
hp5,3,323.11,100,0.0,0.0,0.0,0.0,0.0
hp5,0,323.61,100,0.25,60.625,3.125,1.75,0.0
hp5,1,323.61,100,0.25,60.8125,2.25,1.4375,0.0
hp5,2,323.61,100,0.25,61.4375,2.0,1.3125,0.0
hp5,3,323.61,100,0.0,0.0,0.0,0.0,0.0
hp5,0,324.11,100,0.25,59.75,2.5625,1.375,0.0
hp5,1,324.11,100,0.25,60.5,2.9375,1.375,0.0
hp5,2,324.11,100,0.25,62.3125,2.1875,1.1875,0.0
hp5,3,324.11,100,0.0,0.0,0.0,0.0,0.0
hp5,0,324.61,100,0.25,59.5625,2.5625,1.5,0.0
hp5,1,324.61,100,0.25,59.625,2.625,1.4375,0.0
hp5,2,324.61,100,0.0625,25.0,0.0,0.0,0.0
hp5,3,324.61,100,0.0,0.0,0.0,0.0,0.0
hp5,0,325.11,100,0.25,60.5,2.1875,1.5,0.0
hp5,1,325.11,100,0.25,60.25,2.1875,1.6875,0.0
hp5,2,325.11,100,0.0,0.0,0.0,0.0,0.0
hp5,3,325.11,100,0.0,0.0,0.0,0.0,0.0
hp5,0,325.61,100,0.25,61.0625,2.3125,1.8125,0.0
hp5,1,325.61,100,0.25,60.4375,2.4375,2.0625,0.0
hp5,2,325.61,100,0.0,0.0,0.0,0.0,0.0
hp5,3,325.61,100,0.0,0.0,0.0,0.0,0.0
hp5,0,326.11,100,0.25,60.8125,1.5625,1.4375,0.0
hp5,1,326.11,100,0.125,35.0625,0.0,3.4375,0.0
hp5,2,326.11,100,0.0,0.0,0.0,0.0,0.0
hp5,3,326.11,100,0.0,0.0,0.0,0.0,0.0
hp10,0,313.29,100,0.75,1.625,98.0625,0.0,0.0
hp10,1,313.29,100,0.75,2.25,97.375,0.0,0.0
hp10,2,313.29,100,0.5,34.4375,50.875,0.0,0.0
hp10,3,313.29,100,0.5,33.6875,53.0625,0.0,0.0
hp10,0,313.79,100,0.75,1.4375,98.125,0.0,0.0
hp10,1,313.79,100,0.625,10.6875,85.0625,0.0,0.0
hp10,2,313.79,100,0.5,35.5,50.5625,0.0,0.0
hp10,3,313.79,100,0.5,35.0,51.6875,0.0,0.0
hp10,0,314.29,100,0.6875,3.0625,96.625,0.0,0.0
hp10,1,314.29,100,0.5,33.25,52.4375,0.0,0.0
hp10,2,314.29,100,0.5,33.0,51.8125,0.0,0.0
hp10,3,314.29,100,0.5,33.5625,51.6875,0.0,0.0
hp10,0,314.79,100,0.53125,28.0,62.0,0.0,0.0
hp10,1,314.79,100,0.5,34.5,52.6875,0.0,0.0
hp10,2,314.79,100,0.5,33.5625,51.5625,0.0,0.0
hp10,3,314.79,100,0.46875,42.0,41.9375,0.0,0.0
hp10,0,315.29,100,0.5,35.125,51.0625,0.0,0.0
hp10,1,315.29,100,0.5,34.875,51.625,0.0,0.0
hp10,2,315.29,100,0.5,33.0,53.1875,0.0,0.0
hp10,3,315.29,100,0.25,60.4375,1.875,1.125,0.0
hp10,0,315.79,100,0.5,34.6875,50.6875,0.0,0.0
hp10,1,315.79,100,0.5,33.875,52.125,0.0,0.0
hp10,2,315.79,100,0.5,33.875,51.625,0.0,0.0
hp10,3,315.79,100,0.25,60.75,2.5625,1.3125,0.0
hp10,0,316.29,100,0.5,35.3125,50.5,0.0,0.0
hp10,1,316.29,100,0.5,34.25,51.125,0.0,0.0
hp10,2,316.29,100,0.34375,56.375,12.125,0.0,0.0
hp10,3,316.29,100,0.25,60.5625,2.8125,1.125,0.0
hp10,0,316.79,100,0.5,34.6875,50.5625,0.0,0.0
hp10,1,316.79,100,0.5,34.1875,52.3125,0.0,0.0
hp10,2,316.79,100,0.25,60.8125,2.6875,1.0,0.0
hp10,3,316.79,100,0.25,60.6875,2.625,1.25,0.0
hp10,0,317.29,100,0.5,34.3125,51.875,0.0,0.0
hp10,1,317.29,100,0.375,56.0625,19.3125,0.0625,0.0
hp10,2,317.29,100,0.25,61.25,1.8125,1.4375,0.0
hp10,3,317.29,100,0.25,60.875,2.25,1.625,0.0
hp10,0,317.79,100,0.4375,50.6875,34.0625,0.0,0.0
hp10,1,317.79,100,0.25,60.3125,2.5625,1.3125,0.0
hp10,2,317.79,100,0.25,60.25,2.5,1.4375,0.0
hp10,3,317.79,100,0.25,58.5,2.8125,1.5,0.0
hp10,0,318.29,100,0.28125,60.875,3.8125,0.75,0.0
hp10,1,318.29,100,0.25,60.3125,2.8125,1.4375,0.0
hp10,2,318.29,100,0.25,59.9375,2.5625,1.8125,0.0
hp10,3,318.29,100,0.25,60.5625,2.125,1.375,0.0
hp10,0,318.79,100,0.25,60.75,2.4375,1.4375,0.0
hp10,1,318.79,100,0.25,60.5625,3.0625,1.25,0.0
hp10,2,318.79,100,0.25,60.75,2.3125,1.375,0.0
hp10,3,318.79,100,0.25,60.75,2.375,1.5,0.0
hp10,0,319.29,100,0.25,61.5625,2.6875,0.875,0.0
hp10,1,319.29,100,0.25,59.9375,2.0625,1.5,0.0
hp10,2,319.29,100,0.25,60.5625,2.1875,1.375,0.0
hp10,3,319.29,100,0.25,60.0625,2.875,1.125,0.0
hp10,0,319.79,100,0.25,60.375,2.6875,1.25,0.0
hp10,1,319.79,100,0.25,60.625,2.375,1.0625,0.0
hp10,2,319.79,100,0.25,60.875,2.125,1.3125,0.0
hp10,3,319.79,100,0.25,60.0625,2.4375,1.125,0.0
hp10,0,320.29,100,0.25,59.875,2.5,1.1875,0.0
hp10,1,320.29,100,0.25,59.8125,2.0,1.5625,0.0
hp10,2,320.29,100,0.25,61.3125,2.125,1.375,0.0
hp10,3,320.29,100,0.25,61.0,2.6875,1.3125,0.0
hp10,0,320.79,100,0.25,60.625,2.0,1.625,0.0
hp10,1,320.79,100,0.25,59.1875,2.875,0.9375,0.0
hp10,2,320.79,100,0.25,60.9375,1.9375,1.4375,0.0
hp10,3,320.79,100,0.25,59.1875,2.875,1.5625,0.0
